п/н";"Объект";"Адрес";"Округ";"Компания";"Менеджер";"Период обслуживания";"Latitude";"Longitude";"Дата последнего ТО";"Ссылка"
"133948";"ИП Мартиросян Григорий Эдуардович, Пекарня «Буханка»";"Москва , Скандинавский бульвар, 8";"Одинцово";"Эсток-Сервис";"Мозговой И.В.";"КВ";"55.5651224";"37.4986326";"новый";"https://durnovcev2000.kaiten.ru/32511169"
"1473";"ООО ""Аджента""";"г. Москва, Внуковское поселение, б-р Андрея Тарковского, д. 7";"Одинцово";"Гранит";"Пряшников Д.Ю.";"КВ";"55.6268417";"37.3442619";"новый";"#40053126"
"151672";"ООО «Система»/Пекарня Буханк";"Москва, ул. Родниковая,30, корп. 3";"Одинцово";"Гранит";"Ткаченко В.Н.";"КВ";"55.7563482";"37.705974";"новый";"https://durnovcev2000.kaiten.ru/40271273"
"138240";"ООО «ВКУСНО»/пекарня ""Буханка""";"Москва, ул. 1-я Ватутинская, 14, корп. 2";"Одинцово";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.6310176";"37.4039878";"новый";"https://durnovcev2000.kaiten.ru/40686427"
"151684";"ООО «ВКУСНО»/пекарня ""Буханка""";"Сосенское, ул Большое Понизовье, д. 14";"Одинцово";"Гранит";"Ткаченко В.Н.";"КВ";"55.7339252";"37.4104922";"новый";"https://durnovcev2000.kaiten.ru/40271385"
"138951";"ИП Бондаренко Владимир Николаевич (Офис)";"р.п. Заречье, ул. Луговая, д. 6, к. 1";"Одинцово";"Эсток-Сервис";"Ахметкалиев Ф.Х.";"КВ";"55.6856662";"37.4084887";"новый";"https://durnovcev2000.kaiten.ru/48716124"
"138607";"ООО ""Планета Здоровья Холдинг"" / Аптека Планета Здоровья";"г.п. Лесной Городок,ул.Фасадная,д.2,корп.1";"Одинцово";"Эсток-Сервис";"Пряшников Д.Ю.";"КВ";"55.6354473";"37.2156965";"новый";"https://durnovcev2000.kaiten.ru/49510840"
"139117";"ИП Лапаева В.С. пекарня ""Буханка""";"Москва г, ул Чоботовская, д. 2, к. 1";"Одинцово";"Эсток-Сервис";"Ткаченко В.Н.";"КВ";"55.6465492";"37.353032";"новый";"https://durnovcev2000.kaiten.ru/50855393"
"90705";"Аптека ""Планета Здоровья""";"г.Москва, бульвар Дмитрия Донского 11";"Одинцово";"Гранит";"Пряшников Д.Ю.";"М";"55.5664172";"37.5757775";"28.95.2925";"https://durnovcev2000.kaiten.ru/32511284"
"90192";"ИП Рагимова, салон маникюра ""Рай""";"г. Москва, пос. Коммунарка, ул. Александры Монаховой д. 98/2";"Одинцово";"Технологии Безопасности";"Калиниченко А.С.";"КВ";"55.56408399999999";"37.4854898";"-";"#32510753"
"134958";"ООО ""Одинцово Вайнстайл""/(Винный магазин Winestyle)";"Московская обл, Одинцовский р-н, Одинцово г, Можайское ш, дом № 153Г, помещение 2";"Одинцово";"Технологии Безопасности";"Бочкарев";"КВ";"55.7185548";"37.4175429";"06.06.2925";"https://durnovcev2000.kaiten.ru/32511572"
"138326";"ИП ФЕДЫНСКАЯ М.В./ Пекарня « Буханка";"Одинцово, ул Сколковская, д. 3А";"Одинцово";"Технологии Безопасности";"Ткаченко В.Н.";"КВ";"55.6964503";"37.3221494";"06.06.2025";"https://durnovcev2000.kaiten.ru/32511657"
"132368";"ООО ""Планета Здоровья Холдинг"" / Аптека Планета Здоровья";"Московская обл, Одинцовский р-н, Одинцово г, Северная ул, дом № 5, корпус 2";"Одинцово";"Гранит";"Пряшников Д.Ю.";"КВ";"55.6644783";"37.207334";"06.06.2025";"https://durnovcev2000.kaiten.ru/32511577"
"132413";"ООО ""Реон"" / Аптека Планета Здоровья";"Московская обл, Одинцовский р-н, Одинцово г, Можайское ш, дом № 45, помещение 1";"Одинцово";"Гранит";"Пряшников Д.Ю.";"КВ";"55.7185548";"37.4175429";"06.06.2025";"https://durnovcev2000.kaiten.ru/32511571"
"134010";"ИП Новосельцев О.В. /пекарня";"МО , п. ВНИИССОК, ул. Дружбы, дом 2";"Одинцово";"Технологии Безопасности";"Рощин С.С.";"КВ";"55.6586648";"37.199068";"06.06.2025";"https://durnovcev2000.kaiten.ru/32511567"
"134550";"ИП Ташкинова К.Р /Пекарня Буханка";"МО , г.Одинцово , ул. Маршала Бирюзова , 7к3";"Одинцово";"Гранит";"Ткаченко В.Н.";"КВ";"55.6853025";"37.2619836";"06.06.2025";"https://durnovcev2000.kaiten.ru/32511578"
"91422";"Аптека ""Планета Здоровья""";"МО, г. Одинцово , Можайское шоссе, д. 71 Б";"Одинцово";"Гранит";"Пряшников Д.Ю.";"М";"55.6773483";"37.2799671";"06.06.2025";"https://durnovcev2000.kaiten.ru/32511995"
"93048";"Аптека ""Планета ЗДОРОВЬЯ""";"МО, г. Одинцово , Можайское шоссе д.87";"Одинцово";"Гранит";"Пряшников Д.Ю.";"М";"55.6799239";"37.285237";"06.06.2025";"https://durnovcev2000.kaiten.ru/32512007"
"130287";"аптека ""Планета Здоровье"", ООО ""ВЕРБЕНА""";"г. Одинцово, ул. Сколковская, д. 1 Б";"Одинцово";"Гранит";"-";"М";"55.695021";"37.3244185";"06.06.2025";"https://durnovcev2000.kaiten.ru/32511961"
"ТО-279";"ИП Цветков Александр Валерьевич/Пекарня-кондитерская «ЛАКМА»";"Московская обл, Одинцовский р-н, Одинцово г, Маршала Жукова ул, дом № 26";"Одинцово";"Технологии Безопасности";"Чиграй А.С.";"М";"55.6794192";"37.2605422";"06.06.2025";"https://durnovcev2000.kaiten.ru/32511952"
"93029";"ИП Заздравных Мастерская работотехника ""Бустер""";"МО, д. Дрожино, Новое шоссе д.13 пом 1";"Одинцово";"Гранит";"Чиграй А.С.";"М";"55.5270166";"37.5901822";"03.06.2025";"https://durnovcev2000.kaiten.ru/32511324"
"ТО-2319";"ИП Заздравных А.К. Детский клуб ""Book and game""";"МО, д. Дрожжино, Новое шоссе д. 5 к. 1 п. 12";"Одинцово";"Гранит";"Христенко Е.А.";"М";"55.529332";"37.58441";"03.06.2025";"https://durnovcev2000.kaiten.ru/32511306"
"133041";"ИП Козлов Алексей Сергеевич/пункт выдачи OZON";"Московская обл, Одинцовский р-н, Новоивановское рп, бульвар Эйнштейна, дом 1";"Одинцово";"Гранит";"Дубовик А.С.";"КВ";"55.7018101";"37.3611094";"02.06.2025";"https://durnovcev2000.kaiten.ru/32511616"
"133137";"ИП Пашин Николай Дмитриевич/Магазин разливных напитков Ballon";"Московская обл, Одинцовский р-н, Новоивановское рп, бульвар Эйнштейна, дом 1";"Одинцово";"Гранит";"Дубовик А.С.";"КВ";"55.7018101";"37.3611094";"02.06.2025";"https://durnovcev2000.kaiten.ru/32511643"
"ТО№539ТБ";"ИП Сизова Анастасия Николаевна/кофейня Lavendiya";"Одинцовский р-н, раб. пос. Новоивановское, бульвар Эйнштейна, 4";"Одинцово";"Технологии Безопасности";"Чиграй А.С.";"КВ";"55.7018101";"37.3611094";"02.06.2025";"https://durnovcev2000.kaiten.ru/32511614"
"134153";"ИП Тагинцев Михаил Валентинович/Пекарня ""Буханка""";"г.Одинцово , пос.Новоивановское , б-р Эйнштейна, 3";"Одинцово";"Гранит";"Ткаченко В.Н.";"КВ";"55.7013628";"37.3616582";"02.06.2025";"https://durnovcev2000.kaiten.ru/32511436"
"№ 1162ТБ";"ООО «Азбука Строй»/Спа салон";"р. п. Новоивановское, бульвар Энштейна, 4";"Одинцово";"Технологии Безопасности";"Чиграй А.С.";"КВ";"55.7018101";"37.3611094";"02.06.2025";"https://durnovcev2000.kaiten.ru/45204311"
"№ 665ТБ";"ИП Ермолаева И.М., Арт-студия “Forma";"Московская обл, Одинцовский р-н, Новоивановское рп, б-р Эйнштейна,2";"Одинцово";"Технологии Безопасности";"Мозговой И.В.";"КВ";"55.7009177";"37.3602426";"02.06.2025";"https://durnovcev2000.kaiten.ru/32511828"
"130366";"аптека ""Планета Здоровья""";"г.Москва, ул. Татьянин парк, д. 20";"Одинцово";"Гранит";"Пряшников Д.Ю.";"М";"55.6554499";"37.4303079";"02.06.2025";"https://durnovcev2000.kaiten.ru/32511935"
"130702";"ИП Гумирова Екатерина Ренатовна (Детский сад Sun School)";"Москва, деревня Говорово, ул. Центральная, д. 2/1";"Одинцово";"Гранит";"Гунин В.В.";"М";"55.65166480000001";"37.4295591";"02.06.2025";"https://durnovcev2000.kaiten.ru/32511939"
