п/н";"Объект";"Адрес";"Округ";"Компания";"Менеджер";"Период обслуживания";"Latitude";"Longitude";"Дата последнего ТО";"Ссылка"
"135241";"ООО «ГРАНД ПИТ» (Магазин «Фасоль»)";"Московская обл, Красногорск г, Путилково д, Просторная ул, дом 12";"САО+СЗАО";"Гранит";"Христенко Е.А.";"КВ";"55.868546";"37.387271";"18.11.2024";"https://durnovcev2000.kaiten.ru/33681176"
"1458";"Ломбард ""Благо""";"Москва г, Дмитровское ш, дом 13А, помещение II";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"КВ";"55.9152997";"37.5447526";"15.11.2024";"https://durnovcev2000.kaiten.ru/32514862"
"134662";"ООО «ВОСХОД»/ Пекарня Буханка";"Московская обл, Химки г, ул. Летчика им. Фёдорова,8к1";"САО+СЗАО";"Гранит";"Ткаченко В.Н.";"КВ";"55.957207";"37.444799";"26.09.2024";"https://durnovcev2000.kaiten.ru/space/306672/boards/card/33681357"
"906ТБ";"ООО Пиццета, пиццерия Пиццета";"Москва, ул Тушинская, д. 24, стр. 15";"САО+СЗАО";"Технологии Безопасности";"Хорзов С.В.";"КВ";"55.828556";"37.4358549";"25.09.2024";"#34770476"
"ТО№ 5997";"Пряшников Дмитрий Юрьевич";"Московская обл, Клин г, Волоколамское ш, дом 44";"САО+СЗАО";"Гранит";"Пряшников Д.Ю.";"М";"56.32775789999999";"36.6816879";"11.09.2024";"https://durnovcev2000.kaiten.ru/33681420"
"137466)";"Юрьева Елизавета Адольфовна (Детский центр развития Содружество Самозанятых Специалистов Развития «СССР - Территория роста»";"г Красногорск, б-р Красногорский, д. 50";"САО+СЗАО";"Технологии Безопасности";"Хорзов С.В.";"КВ";"55.8263799";"37.3761818";"08.08.2024";"#33680535"
"ТО№ 597";"ИП Плясунов А.В., Магазин разливного пива ""Место Пиво""";"Московская обл, Красногорск г, Глухово д, Романовская ул, дом 13";"САО+СЗАО";"Технологии Безопасности";"Мозговой И.В.";"КВ";"55.772385";"37.2540456";"04.07.2024";"#33679944"
"ТО-УК0030723";"ООО ПЭК, офис/склад";"Московская обл, Дмитров г, 2-я Левонабережная ул, владение № 20";"САО+СЗАО";"Аллигатор";"Певзнер Ю.А.";"КВ";"56.3556248";"37.5027135";"24.06.2024";"https://durnovcev2000.kaiten.ru/33679941"
"136050";"ООО «АПТЕЧНЫЙ СКЛАД «ПОДМОСКОВЬЕ», аптека";"Московская обл, Лобня г, Окружная ул, дом 13, помещение 169 Н";"САО+СЗАО";"Гранит";"Кириченко Д.";"КВ";"56.0003231";"37.4871115";"10.04.2024";"https://durnovcev2000.kaiten.ru/33680466"
"39917";"ООО «АПТЕЧНЫЙ СКЛАД «ПОДМОСКОВЬЕ»";"Москва г, Планерная ул, дом № 7, корпус 1, помещение 7А/1";"САО+СЗАО";"Гранит";"Епуре Ю.В.";"КВ";"55.8647426";"37.4364985";"13.03.2024";"https://durnovcev2000.kaiten.ru/33680880"
"132365";"ИП Нагорнова Елена Владимировна (Пункт выдачи интернет-заказов «OZON»)";"Московская обл., Путилково, Сходненская 7";"САО+СЗАО";"Гранит";"Христенко Е.А.";"КВ";"55.8760114";"37.39877269999999";"26.02.2024";"#33681182"
"134680";"Дмитриева Елена Сергеевна («Форт Боярд» Организация и проведение детских праздников, аттракционы, квесты)";"Московская обл, Красногорск, ул Почтовая 62/1";"САО+СЗАО";"Технологии Безопасности";"Михайлов А.Ю.";"КВ";"55.820283";"37.343541";"28.12.2023";"https://durnovcev2000.kaiten.ru/33681635
